isosmiles,cmpdname,estimated_sys_score
C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])[O-])O)O)NC=O)C(=O)N,5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide(2-),12.578698839271858
CSC[C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)([O-])[O-])O)O,S-methyl-5-thio-alpha-D-ribose 1-phosphate(2-),10.10644085703391
C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)[NH3+])O)O)O,2-ammonio-2-deoxy-D-glucopyranose,-2.1819072472725405
C1CC=N[C@@H](C1)C(=O)[O-],(S)-1-piperideine-6-carboxylate,-10.166711923950384
C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])[O-])O)O)C(=O)[O-],Nicotinic acid mononucleotide,50.23904713321031
C1=C(N(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])[O-])O)O)C(=O)[O-],Orotidine 5'-phosphate(3-),20.109019414479494
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])[O-])O)O)NC(CC(=O)[O-])C(=O)[O-],"N(6)-(1,2-dicarboxyethyl)-AMP",49.427633192329566
C([C@H](C(=O)OP(=O)([O-])[O-])O)OP(=O)([O-])[O-],3-phosphonato-D-glyceroyl phosphate(4-),25.70973695973751
CC1=CC2=C(C=C1C)N(C3=C(N2)C(=O)NC(=O)N3)C[C@@H]([C@@H]([C@@H](COP(=O)([O-])OP(=O)([O-])OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O,FADH2 dianion,26.6138582532658
C(C(C1=C(C(=O)C(=O)O1)O)O)O,"5-(1,2-Dihydroxyethyl)-4-hydroxyfuran-2,3-dione",-6.915488886382306
C1=CC(=C(C(=C1)O)N)C(=O)C[C@@H](C(=O)[O-])[NH3+],L-3-Hydroxykynurenine,46.64910896949655
CCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,3-oxodecanoyl-CoA(4-),81.61886554637947
CC(=C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,methacrylyl-CoA(4-),50.27295420992685
C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)[C@H]4CC[C@@H]5[C@@]4(CC[C@H]6[C@H]5[C@@H](C[C@H]7[C@@]6(CC[C@H](C7)O)C)O)C,chenodeoxycholoyl-CoA(4-),52.70129158093188
C1=CC(=CC=C1/C=C/C(=O)O)[O-],4-Coumarate,16.37313943614431
C1=NC(=C(N1)CCC(=O)[O-])O,"3-(4-oxo-4,5-dihydro-1H-imidazol-3-ium-5-id-5-yl)propanoate",26.65907408955664
C([C@@H]1[C@H]([C@H](C(O1)NCC(=O)NC=O)O)O)OP(=O)(O)O,5-Phosphoribosyl-n-formylglycinamide,-12.056647772665723
C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C4N=CNC5=O)O)O)O)O)C(=O)N,Deaminocozymase,63.94441765035273
C1C(N(C2=C(N1)N=C(NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],Leucovorin calcium,79.79028125985506
C1[C@@H](N(C2=C(N1)N=C(NC2=O)N)C=N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],5-Formimidoyltetrahydrofolate(2-),64.10401202554337
C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C,Paraquat,28.26576457860112
C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)O,D-ribosylnicotinic acid,12.840530955842254
CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)NC(=O)C)O)NC(=O)C)O,Triacetylchitotriose,29.043583759554966
C1=CC=C(C=C1)CC[NH3+],2-Phenylethanaminium,44.75895719303573
COC(=O)/C=C/C(=O)OC,Dimethyl fumarate,15.231057139531348
C1=C(NC(=O)NC1=O)C(=O)[O-],Orotate,30.194015555110447
CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CN=CN1)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC4=CN=CN4)C(=O)N[C@@H](CC(C)C)C(=O)O)NC(=O)[C@H](CC5=CC=C(C=C5)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)N,Angiotensin I,179.14997541012406
C[N+](C)(C)CCOP(=O)([O-])[O-],2-(Trimethylazaniumyl)ethyl phosphate,35.56953204401267
C(C(=O)C(=O)[O-])S,3-Mercaptopyruvate,2.3368817530118338
C(C(=O)C(=O)[O-])O,3-Hydroxypyruvate,9.164613425303116
C1=CC(=CC=C1CC[NH3+])O,Tyraminium,42.01953219781743
C1=CC=C(C(=C1)C(=O)[O-])N,Anthranilate,33.942763539028505
C=C(CC(=O)[O-])C(=O)[O-],Methylenesuccinate(2-),7.612512988733554
C([C@@H](C(=O)[O-])NC(=O)N)C(=O)[O-],N-carbamoyl-L-aspartate(2-),36.51486949446586
C(=C/C(=O)[O-])\\C(=O)[O-],Fumarate,15.015011344648448
C[C@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholan-24-oate",-18.85990058693381
C([C@@H]1[C@H]([C@H]([C@@H](O1)/N=C(/CNC=O)\\N)O)O)OP(=O)(O)O,5'-Phosphoribosylformylglycinamidine,-15.729650150393145
CC(=CCC/C(=C/CC/C(=C/CC/C(=C/COP(=O)([O-])OP(=O)([O-])[O-])/C)/C)/C)C,"(2E,6E,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-yl diphosphate",43.27046889283202
CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\\C=O)/C)/C,13-cis-Retinal,-31.400156394941256
C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)[O-])NC(=O)N2,Biotinate,37.3130070837133
C1=CC(=C(C=C1[C@H](C[NH3+])O)O)O,"(2R)-2-(3,4-dihydroxyphenyl)-2-hydroxyethanaminium",35.000691665695456
C1CC[NH2+][C@@H](C1)C(=O)[O-],L-pipecolate,23.974542197273983
C[C@H](CC(=O)[O-])O,(R)-3-hydroxybutyrate,18.60954428719196
CC[C@@H](C(=O)[O-])O,(S)-2-hydroxybutyrate,13.404817497453012
CC(=O)NCCCC(=O)[O-],4-Acetamidobutanoate,50.264849797875584
C[N+](C)(C)CCCC[C@@H](C(=O)[O-])[NH3+],Trimethyllysine,45.81688282739003
C(CC[NH2+]CCC[NH3+])C[NH3+],Spermidine(3+),32.35281755761515
C[C@@H](C(=O)[O-])NC(=O)CC[C@@H](C(=O)[O-])[NH3+],(2S)-2-azaniumyl-5-{[(1S)-1-carboxylatoethyl]amino}-5-oxopentanoate,54.7542306827556
C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])[C@@H](C(=O)[O-])[NH3+],Glutathionate,65.38346768046573
C(COP(=O)([O-])[O-])[NH3+],2-Ammonioethyl phosphate,24.70566465001136
C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)[O-],"3',5'-cyclic AMP(1-)",-12.015525788074036
C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OP(=O)([O-])[O-])O)O)O)O,alpha-D-galactose 1-phosphate(2-),25.555166107934927
CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)[O-])O)O,N-acetyl-beta-neuraminate,-8.771358800184595
CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C)C=C)C)C=C)C)CCC(=O)O)CCC(=O)O,Protoporphyrinate,-14.558593105536891
CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\\CO)/C)/C,13-cis-Retinol,-34.7735892416553
CC(CO)C(=O)[O-],3-Hydroxyisobutyrate,16.795534272906465
C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O)C(=O)N,coenzyme II,64.1528687375546
CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)([O-])[O-],Monophosphothiamine,70.23564428790876
CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)[O-])O,Thymidine 5'-(hydrogen phosphate),28.08265131159405
C1[C@@H]([C@H](O[C@H]1N2C=CC(=O)NC2=O)COP(=O)([O-])[O-])O,Deoxyuridine-phosphate,38.59498066858072
C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])[O-])O)O,CDP trianion,23.99543850326619
CC1=C2CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C(N5)CC(=C1CCC(=O)[O-])N2)CCC(=O)[O-])C)C=C)C)C=C)C,Protoporphyrinogen(2-),3.6259909305751488
CC1=C2CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C(N5)CC(=C1CCC(=O)[O-])N2)C)CCC(=O)[O-])C)CCC(=O)[O-])CCC(=O)[O-])C,coproporphyrinogen III(4-),20.17619786650933
C1(C(C(C(C(C1OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-],Myo-inositol hexakisphosphate(12-),15.581310117868806
C([C@@H]1[C@H]([C@@H]([C@](O1)(CO)O)O)O)OP(=O)([O-])[O-],beta-D-fructofuranose 6-phosphate(2-),-6.116684357795754
C[NH2+]CCCC[NH3+],N-methylputrescinium(2+),21.98954379402392
CC(C=O)C(=O)[O-],2-Methyl-3-oxopropanoate,-0.5685560287051545
C([C@@H]1[C@H]([C@@H](C(O1)(COP(=O)([O-])[O-])O)O)O)O,D-fructofuranose 1-phosphate(2-),-9.857125950416298
C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)OP(=O)([O-])[O-],D-glucopyranose 6-phosphate,24.80465008971848
C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)OP(=O)([O-])[O-],D-mannopyranose 6-phosphate(2-),24.80465008971848
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])[O-])OP(=O)([O-])[O-])O)N,"Adenosine 3',5'-bismonophosphate(4-)",17.63453555394157
C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)([O-])[O-])O)O)O,alpha-D-ribofuranose 1-phosphate,16.747210437013734
OP(=O)(O)OP(=O)(O)OP(=O)(O)[O-],Triphosphate(1-),13.95871227689159
CC1=NC=C(C(=C1O)CO)COP(=O)([O-])[O-],[5-Hydroxy-4-(hydroxymethyl)-6-methylpyridin-3-yl]methyl phosphate,31.144267403246246
C[C@@](CCOP(=O)([O-])OP(=O)([O-])[O-])(CC(=O)[O-])O,(R)-5-Diphosphomevalonate,32.38166583973143
[C@H]1([C@H](C([C@H]([C@@H](C1OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-],"5-diphospho-1D-myo-inositol 1,2,3,4,6-pentakisphosphate",9.410270205006096
C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)[O-])O)O)O)O)O,UDP-alpha-D-glucuronate(3-),50.315937334796914
C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OCC[NH3+])O)O,CDP-ethanolamine(1-),28.246422598238706
C[S+](CCC[NH3+])C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,S-Adenosyl-L-methioninamine,18.221782471853565
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)N,"P1,P4-Bis(5'-adenosyl) tetraphosphate",32.0283185503601
C[C@@H]1C(=O)[C@@H]([C@H]([C@H](O1)OP(=O)([O-])OP(=O)([O-])OC[C@@H]2[C@H](C[C@@H](O2)N3C=C(C(=O)NC3=O)C)O)O)O,dTDP-4-dehydro-6-deoxy-alpha-D-glucose(2-),14.78531888320258
CCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,3-Oxohexadecanoyl-CoA,90.86196803118668
C(C(=O)C(=O)[O-])S(=O)(=O)[O-],3-Sulfonatopyruvate(2-),21.805140019809976
C([C@@H](C(=O)[O-])[NH3+])[Se],L-selenocysteine,20.76819747352231
C([C@H](C(=O)[O-])O)OP(=O)([O-])[O-],3-phosphonato-D-glycerate(3-),26.15006605534486
CCCCC/C=C\\C/C=C\\C=C\\C=C\\[C@H]([C@H](CCCC(=O)[O-])O)SC[C@@H](C(=O)NCC(=O)[O-])NC(=O)CC[C@@H](C(=O)[O-])[NH3+],leukotriene C4(2-),104.74753784872986
CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,octanoyl-CoA,76.88939425195043
CC(C)(COP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCS)O,D-pantetheine 4'-phosphate(2-),52.80648098030737
C(CC(=O)N[C@@H](CSC=O)C(=O)NCC(=O)[O-])[C@@H](C(=O)[O-])[NH3+],S-formylglutathionate(1-),55.50167008858266
CC1=NC=C(C(=C1O)C[NH3+])COP(=O)([O-])[O-],Pyridoxamine 5'-phosphate(1-),34.47619645456619
C(CC(=O)[O-])[C@@H](C(=O)[O-])[NH+]=CN,N-formimidoyl-L-glutamate(1-),11.062776453502131
C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)OP(=O)([O-])[O-],6-phosphonatooxy-D-gluconate,29.01378492526761
CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O,dTTP trianion,35.58079838444468
CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O,Flavin mononucleotide(3-),72.69210273248493
CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,acetoacetyl-CoA(4-),59.86985851678038
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)CCC(=O)[O-])O,succinyl-CoA,63.15091630798614
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O)[C@H](C(=O)NCCC(=O)NCCS)O,3'-dephospho-CoA(2-),63.66331596994051
CC(C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,2-Methylpropanoyl-CoA,62.55484996198487
CC(=CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O)C,3-methylbut-2-enoyl-CoA(4-),57.19084931258794
CC(C)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,isovaleryl-CoA(4-),65.38707968356671
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)CCCC(=O)[O-])O,glutaryl-CoA(5-),69.96076351729926
CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])[C@H](C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-])O,malonyl-CoA(5-),60.95624813168173
C([C@@H]1[C@H]([C@H](C(O1)NC(=O)CNC=O)O)O)OP(=O)([O-])[O-],N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide(2-),-2.635879042370476
C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])[O-])O)O)N)C(=O)N,Aminoimidazole carboxamide ribonucleotide,25.59371284222996
C([C@@H]1[C@H]([C@H](C(O1)/[NH+]=C(/CNC=O)\\N)O)O)OP(=O)([O-])[O-],N-(2-formamido-1-iminioethyl)-5-O-phosphonato-D-ribofuranosylamine,-5.278709361118413
CCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O,3-oxolauroyl-CoA(4-),88.07684717019072
C([C@@H]([C@H](C(=O)[C@@H](C(=O)[O-])O)O)O)O,"(2S,4R,5S)-2,4,5,6-tetrahydroxy-3-oxohexanoate",8.598676447093167
CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)[O-])OP(=O)([O-])OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)O)O,CMP-N-acetyl-beta-neuraminate(2-),17.742575683353017
CCCCCCCCCCCCCCC[C@H]([C@H](CO)[NH3+])O,Sphinganine(1+),34.46403841691053
CCCCCCCCCCCCCCC[C@H]([C@H](COP(=O)([O-])[O-])[NH3+])O,"(2S,3R)-2-azaniumyl-3-hydroxyoctadecyl phosphate",46.698274540029566
C[C@H](C(=O)[O-])[C@@](CC(=O)[O-])(C(=O)[O-])O,"(2S,3S)-2-methylcitrate",20.085662195159973
C1=CC=C(C(=C1)C(=O)C[C@H](C(=O)[O-])[NH3+])NC=O,(2R)-2-ammonio-4-(2-formamidophenyl)-4-oxobutanoate,43.86130008878912
C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O)O)NC(=O)NC2=O,XTP trianion,14.835658154000985
CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])OP(=O)([O-])OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O,FAD trianion,81.3609014111045
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OS(=O)(=O)[O-])OP(=O)([O-])[O-])O)N,3'-Phosphonato-5'-adenylyl sulfate(4-),16.61265054131702
C1[C@H](C=N[C@@H]1C(=O)[O-])O,"(3R,5S)-1-Pyrroline-3-hydroxy-5-carboxylate",-12.702451340904055
C([C@@H]1[C@H]([C@@H]([C@H](C(=O)O1)O)O)O)OP(=O)([O-])[O-],"6-O-phosphonato-D-glucono-1,5-lactone(2-)",-0.6668290179068932
CC(=O)N[C@@H](CCC(=O)OP(=O)([O-])[O-])C(=O)[O-],N-acetyl-L-gamma-glutamyl phosphate(3-),53.60133524087781
C1N=CC(=N1)CC(=O)O,2h-Imidazol-4-Ylacetic Acid,-35.24079480531914
C(C[Se]C[C@@H](C(=O)[O-])[NH3+])[C@@H](C(=O)[O-])[NH3+],(2S)-2-ammonio-4-{[(2R)-2-ammonio-2-carboxylatoethyl]selanyl}butanoate,22.06115089964362
C1=CC(=C(C=C1O)C(=O)CC[NH3+])N,5-Hydroxykynurenaminium(1+),33.11530719509335
CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)C=C)C)C(=C3CCC(=O)[O-])C)CCC(=O)[O-].[Fe],protoheme IX,-6.112845736416391
C1[C@@H]([C@H](OC1O)COP(=O)([O-])[O-])O,2-deoxy-D-ribofuranose 5-phosphate(2-),3.345707174655204
CCCCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,Tetradecanoylcarnitine,83.16965408433151
CCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@@H](C([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,(2E)-Octadecenoyl-Coenzyme A,72.34472497636492
C1=CC(=C(C(=C1)[O-])N)C(=O)O,3-Hydroxyanthranilate,12.79101278003443
C(C(C(=O)[O-])OP(=O)([O-])[O-])O,2-Phosphoglycerate(3-),22.88392058351344
[2H]C([2H])([2H])C([2H])(CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C)C([2H])([2H])[2H],5alpha-Cholest-8-en-3beta-ol-d7,-42.651707501090286
C/C(=C\\C(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O)/CC(=O)O,(E)-3-Methylglutaconyl-1-CoA,37.93688068326239
C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O)C(=O)[O-],Nicotinate-adenine dinucleotide phosphate(4-),58.198946388038905
C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])[O-])O)O)N)C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-],Saicar(4-),48.9930491709472
C(C[Se])[C@@H](C(=O)[O-])[NH3+],seleno-L-homocysteine,23.32325076544955
C(C(=O)/C=C(\\C=C/C(=O)O)/O)C(=O)O,"(2Z,4E)-4-Hydroxy-6-oxo-2,4-octadienedioic acid",-19.589554569729728
C([C@@H]1[C@H]([C@H](C(O1)NCC(=O)N)O)O)OP(=O)(O)O,5-Phosphoribosylglycinamide,10.320887634662007
C[C@@H](CCC=C(C)C)[C@@H]1CC[C@@H]2[C@@]1(CCC3=C2CC[C@H]4[C@@]3(CC[C@@H]([C@@]4(C)C(=O)O)O)C)C,4-Methylzymosterol intermediate 1,-52.94603248212522
CC(=O)C(=O)[C@H]1CNC2=C(N1)C(=O)NC(=N2)N,6-Pyruvoyl tetrahydropteridine,-4.286253845724089
C12=C(NC(=O)N1)N=C(NC2=O)[O-],"2,6,8-Trihydroxypurin-7-ide",13.389735114869923
C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])[O-])O)O,Riboxin,28.778027248614
C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O)O)N=C(NC2=O)N,GTP trianion,23.00924295989644
C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)(O)[O-])O)O)N=C(NC2=O)N,GDP dianion,19.020248817465728
C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O)O,Inosine triphosphate trianion,34.366423390742455
C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=C(NC3=O)N)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O,dGTP trianion,21.902681479784743
C1[C@@H]2CN(C=[N+]2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],"(6R)-5,10-methenyltetrahydrofolate",62.73561752427444
C1C(NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],"5,6,7,8-Tetrahydrofolate(2-)",97.0398376585436
C(=C/C(=C(\\C(=O)O)/N)/C(=O)[O-])\\C=O,2-Azaniumyl-3-(3-oxoprop-1-enyl)but-2-enedioate,-25.987377478656303
C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OC4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)N=C(NC2=O)N,GDP-D-mannose(2-),35.43958641967836
COC1=C(C=CC(=C1)[N+](=O)[O-])S(=O)(=O)N2C[C@H]([C@@H](C2)C3=CC(=CC=C3)F)CN4CCN(CC4)C5=CC=CC=N5,(rel)-AR234960,126.15521962216752
CC(=O)OCC[N+](C)(C)C,Acetylcholine,31.798140495887544
C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)[O-])O)O)C(=O)N,Nicotinamide mononucleotide,49.062804816731045
C(=O)(N)OP(=O)([O-])[O-],Carbamoyl phosphate(2-),16.77214108413751
CC1=[NH+]C=C(C(=C1O)C=O)CO,Pyridoxal(1+),10.579880365307307
C(C(=O)COP(=O)([O-])[O-])O,Glycerone phosphate(2-),17.941624463712593
